global_n,global_mean,global_std,global_min,global_max,global_amp,global_slope,t_peak,rise_slope,decay_slope,asymmetry,dur_half,u_n,u_mean,u_std,u_min,u_max,u_amp,u_slope,u_tpeak_offset,g_n,g_mean,g_std,g_min,g_max,g_amp,g_slope,g_tpeak_offset,r_n,r_mean,r_std,r_min,r_max,r_amp,r_slope,r_tpeak_offset,i_n,i_mean,i_std,i_min,i_max,i_amp,i_slope,i_tpeak_offset,z_n,z_mean,z_std,z_min,z_max,z_amp,z_slope,z_tpeak_offset,y_n,y_mean,y_std,y_min,y_max,y_amp,y_slope,y_tpeak_offset,object_id,target
153,0.35662470196078433,0.6844918720784416,-1.49229033,2.32050667,3.8127969999999998,0.00047228200226768455,61015.5068,0.18900212872592612,-0.0023536457151427073,0.012452945784594575,18,12.0,0.2656352550718703,0.8993929621634983,-1.2242799309351045,2.416584273453106,3.64086420438821,0.0005095145900275664,2076.4217999999964,17.0,0.34750187139811534,0.5665949694094102,-0.2827999733896841,1.5707551385615586,1.8535551119512426,0.0005349186037603499,1809.5622999999978,45,0.5505799139998524,0.613910454438097,-0.439920317170813,1.823476818548934,2.263397135719747,0.0006778711418201235,1740.9411999999938,37,0.4749532170923882,0.7664093154651079,-0.5274626604047535,2.331132239740611,2.8585949001453645,0.0008712539226689694,1822.2698999999993,23,0.5208892040175378,0.7619076666766342,-1.644292257077218,1.711829666642829,3.356121923720047,0.0005263660452957908,1868.0171999999948,19.0,0.21642377081441108,1.3381892263300377,-1.6611671138137898,2.5831095264080064,4.244276640221797,0.0001323061738196858,0.0,gilgalad_nidh_mir,0
111,0.48444862495495494,1.0185903742064932,-1.82256042,3.26052249,5.08308291,0.0008552156704319172,62632.8182,-0.5591798891542038,-0.001870152611245729,0.0033444501547155022,18,11.0,0.19543924667981993,0.48035578535933326,-0.49670748556800387,1.1702280395725262,1.66693552514053,0.00044577547947464644,783.1677999999956,11.0,0.3037216006510066,0.6040887971795108,-0.46758011487563994,1.3093122062467928,1.7768923211224328,0.0006382602552195626,674.7292000000016,26,0.6366639555995227,0.9509316765460408,-0.5368692154240817,2.5258923306093752,3.0627615460334567,0.0010465582682030222,779.1514999999999,21,0.6297548439713462,1.2544644611186053,-1.4898240986424274,2.88680758204012,4.376631680682547,0.0013175627441163302,747.0216,24,0.5890365293915983,1.1629568279124969,-1.9428221606362701,2.7047461537865907,4.647568314422861,0.0012087051060231482,734.9729000000007,18.0,0.582939412704579,1.5050464076145946,-1.9367873264509397,3.4648720376799695,5.401659364130909,0.00046873157514832974,0.0,glaur_Rochirrim_aeglir,0
88,1.4577219601136364,1.3821474176276902,-2.09965527,5.40523304,7.50488831,0.0002129709505022306,63245.6485,0.0033874138676843707,-0.023767826156710758,7.014440114115576,16,14.0,2.80664394082653,2.8641797558309916,-1.688478688524353,8.011141870083865,9.699620558608217,0.0009574893981056662,0.0,11.0,2.4459877840836812,1.6727706983276884,0.08551855108054364,5.6896193911281205,5.604100840047577,-6.83323353708e-05,0.0,27,2.0373122134043173,1.4558825417473882,-0.853368124025889,4.894481906259714,5.747850030285603,6.576376981166304e-05,65.79030000000057,21,1.5358164820880396,0.9677555658320462,-0.05584555207459711,3.882506663021213,3.93835221509581,-0.0002348089180865569,40.72729999999865,7,0.637189837705449,0.6207797384742433,-0.4321701119787069,1.4807235886180603,1.9128937005967672,0.00017623714639512293,-53.25890000000072,8.0,0.9041474886056293,2.192585326400964,-2.3166903856910435,5.502176423309408,7.818866809000452,0.0014701690852123586,839.6098999999958,gwador_pent_faun,0
174,0.54332055,2.2939261059813623,-3.81378134,13.21250998,17.02629132,-0.00037356523381433364,62738.0475,0.0048398396578800285,-0.0008001064917106763,0.16528258489376832,8,7.0,-0.5418559862813902,0.6268142834273625,-1.193746558569111,0.7800139633923765,1.9737605219614873,-0.00019977776750301692,718.6028000000006,39.0,1.5552595233014272,5.301089359734443,-0.6955986768827394,22.3735353506035,23.06913402748624,-0.0012398886369366124,-4.190099999999802,49,1.38783259734381,4.980245628633543,-0.8936812027087523,22.440127923606827,23.33380912631558,-0.0005169885515813106,0.0,32,0.8347116951589044,2.5159647645030057,-1.5546794734513116,10.371445405703339,11.926124879154651,-0.0005902857524361751,16.76039999999921,31,0.3679652787950721,2.5566175669985056,-5.118654182575026,11.916804839221072,17.035459021796097,-0.0006014185500279386,-6.285100000000966,16.0,-0.011575169092393242,0.9415331119790821,-1.240043421639466,2.2740592081069493,3.5141026297464153,-0.00026884629214919795,253.50129999999626,gwaloth_aith_ulug,0
152,0.5800888395394735,1.3323617243762675,-1.46606284,6.46301338,7.92907622,-0.0001321561899915083,62906.2996,-3682999.4100000006,0.31244523541623387,8.48344516612749e-08,9,12.0,0.011951388888206294,0.47905469166362963,-1.2454887077704242,0.7899195887946172,2.0354082965650413,-0.00014088530423931066,-12.822199999995064,20.0,0.49642771534916497,1.1192188612543263,-0.18085596360031417,3.726128052584149,3.906984016184463,-0.00041337997084791737,4.274100000002363,37,0.6358496758032705,1.7299732879968692,-0.7079997618869107,6.7531790785723995,7.4611788404593105,-0.0002199888240653888,2.1370999999999185,32,0.7417099121833538,1.6743744234571278,-0.7614438968412929,7.603176197308883,8.364620094150176,-0.00020293788817381275,0.0,28,0.7903566957728306,1.5862964186296422,-0.7774321565265778,4.930362861675696,5.707795018202273,-5.4199502491389895e-05,0.0,23.0,1.0299031954816722,1.6527898524821913,-1.608690828859275,3.9061562370189398,5.5148470658782145,0.00012720657281926258,354.74750000000495,gwanur_adar_anwar,0
139,0.38212581683453245,0.9651843355585086,-1.95047312,3.98836321,5.93883633,0.0008154133639895349,63139.9066,0.0052546710681038835,-0.019519892866097097,3.7140628880983972,9,9.0,0.2974197129399627,0.8511254282532177,-0.5264336417791073,2.2754240189213912,2.801857660700499,0.0011884252926496295,522.4542000000001,12.0,0.27995533188523386,0.8690253103634061,-0.3513583667835138,2.505266830714062,2.856625197497576,0.0008027531820265406,96.30489999999554,32,0.2918940141739484,0.9526898286747345,-0.7195096527778224,2.675051826927333,3.3945614797051555,0.0010541429557246853,96.30489999999554,33,0.2912768304324088,0.9308047828454952,-0.7985137907950615,2.871611930666772,3.670125721461833,0.0011040542872285655,89.08199999999488,30,0.869720210047079,1.1266912745956648,-0.8291616101024729,4.285432920554493,5.114594530656966,0.0009381392799093997,0.0,23.0,0.32134559528796064,1.271022623055265,-2.065855637119763,2.989904277473455,5.055759914593218,0.00027790787649556084,117.97350000000006,gwarth_lin_lasguil,0
127,0.2760030956692913,0.7120387634300215,-3.52603475,1.78470672,5.31074147,-0.00033871120392015155,63047.9606,1426527.9500000002,0.018238712621976884,1.2785387501145067e-08,28,10.0,0.25631442854966424,0.5476035081898063,-0.5392815525507191,1.5249103625183698,2.064191915069089,9.136400017912919e-05,42.175100000000384,11.0,0.34590615916415907,0.3083859901788997,-0.047475844283521716,0.9614509176126883,1.0089267618962101,-0.00016520820055477414,69.2876000000033,32,0.4098395968713594,0.5861510090990681,-0.66429643201697,1.4888026178175797,2.15309904983455,-0.00024136337120454445,39.162600000003295,32,0.6054466895146912,0.7977051618021898,-0.652594098249557,2.16554323539792,2.818137333647477,-0.0010214887005358725,0.0,26,0.4205229710657946,0.7550186449675342,-1.0535096306910712,1.9635664793820355,3.0170761100731065,-0.0007680925497663821,-45.187599999997474,16.0,-0.3520436644963564,1.346718585075446,-3.938098622672119,1.2793066067290475,5.217405229401166,0.00037921372316422283,1388.7646000000022,gwarth_rach_magor,0
146,0.43250600684931506,1.1457024101124669,-1.98516259,5.88812509,7.87328768,0.00016382414371599762,62921.7115,4.9712495671420075e-05,0.5162151169398952,10179.248922880704,9,14.0,-0.05020083487423232,0.4001979339636242,-0.7613381215819784,0.6257714830215944,1.3871096046035727,-3.911258442522647e-05,-328.0077999999994,13.0,0.14428770981668554,0.39952324102260417,-0.2925230471788607,1.4571649967923954,1.749688043971256,5.9405241226620755e-05,-24.215400000000955,32,0.46036792389176934,1.3509631306143715,-0.5408272397900544,6.552650850829484,7.093478090619539,0.00023282218743554328,0.0,41,0.5404575261953721,1.060810664191108,-0.7909872914783231,4.221873428344543,5.012860719822866,5.836604399330264e-05,15.409700000003795,28,0.7115890313509955,1.3664175126988343,-1.1746829466487545,4.3704807925806595,5.545163739229414,0.00013512128224534768,6.6041000000041095,18.0,0.5649457618421477,1.7400076540421758,-2.081785994372952,4.594414989373087,6.676200983746039,0.0005750685542397086,301.59100000000035,gwathui_gwael_heron,0
169,0.24971425319526627,0.7420063704329011,-2.4385852,3.30516694,5.74375214,0.0001875422332824637,62993.6429,0.00014473357883062622,0.0012455816819410726,8.546977930108383,7,15.0,0.16676478751725995,0.4679206544310854,-0.4980116290375446,1.3124837045585012,1.8104953335960459,-0.00010381601831765465,-726.0130999999965,13.0,0.11083210822707751,0.2726696316821455,-0.20589649155920864,0.7860587410438143,0.991955232603023,7.606001923608216e-05,660.2716999999975,35,0.3023424469333366,0.6066284761285671,-0.6383422922645744,2.2519587406808617,2.890301032945436,0.00011571173671783209,354.4316000000035,44,0.3072503243958398,0.7016500750241482,-1.6898723326883076,2.4203682708830856,4.110240603571393,8.905183693317173e-05,617.3968999999997,35,0.24724235240707335,0.6404592151569185,-1.5813621916551415,1.8103388606245732,3.3917010522797146,0.00012699814652334835,-54.308100000002014,27.0,0.2581839017017844,1.2855209184480907,-2.4848371629868105,3.3678551163139177,5.852692279300728,0.0008729818625961387,0.0,gwathui_navaer_glaur,1
31,1.0514648564516127,1.096530223327686,-0.70788525,3.44665801,4.1545432600000005,0.0006262418292136441,63622.063,0.0002306197694417522,2993880.7500000005,12925842889.904535,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0036291321682869,0.5375582809100622,-0.02594055055916307,1.690465744943874,1.716406295503037,0.0005784804246935085,-75.14400000000023,12,1.943214041830939,1.432675612400909,-0.25574938585824664,4.712006913718226,4.967756299576473,0.0011821368851223362,-331.10339999999997,7,2.065339033514509,2.3032867811788873,-1.2524571118423098,5.520652122919685,6.773109234761995,0.005353152547531588,-335.79990000000544,3,4.9256771289390295,0.340910926012316,4.443835907762818,5.180816297591324,0.7369803898285063,0.0008108154603529587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gwaun_naer_tamin,0
63,0.6212159452380954,0.9754576445301609,-0.91910596,4.39615281,5.31525877,0.0015457475443442811,62226.4084,0.0008851834937585526,-0.04362332418802875,49.22606265550039,4,3.0,0.4233996954837786,0.5122633540842272,-0.24330490676805402,1.0022094183931944,1.2455143251612484,0.0014122631286374884,14.20350000000326,6.0,0.08740080300680779,0.18946927253615678,-0.22423562452819146,0.3126116438698946,0.536847268398086,0.00038785668964840686,-698.8124000000025,18,0.4523989248795175,0.6050932438090624,-0.5636985575401909,1.7954359076670583,2.3591344652072492,0.0012048206240542459,8.522100000001956,14,0.7842501032797687,0.9392252629019531,-0.5156241545432118,2.5295382451888555,3.0451623997320674,0.002270875039938603,-90.90239999999903,13,1.1352292672923856,1.4554024931493923,-1.175345590466224,4.021778993946416,5.19712458441264,0.0031942585787703825,-31.247699999999895,9.0,1.8552171820318486,1.8663313005050226,-0.29875179500885646,5.35195902847316,5.650710823482016,0.004039848365497373,0.0,gwend_dol_inias,0
174,0.5355612901149425,0.7992648762452176,-1.29937636,3.97783607,5.27721243,0.0005841861253484865,62961.1729,-0.003197747224894053,-173304.42,54178841.845103934,8,14.0,-0.022878325659931135,0.43037300477807633,-0.8858654081329054,0.8566592966887135,1.7425247048216188,-0.00022559560466813786,-630.664499999999,15.0,0.30435729177824583,0.24742193930326423,-0.05152722897499284,0.8387016301457968,0.8902288591207896,6.581997779556545e-05,-635.4182999999975,39,0.39600065902319326,0.3887799878849974,-0.788792246237192,1.0381719361456088,1.8269641823828007,0.0005006501684067346,-572.0348999999987,43,0.6160523750097175,0.5598848705727474,-0.44159134395581456,1.9648685148361869,2.4064598587920014,0.0006407380477584354,-524.4974000000002,38,0.6964922071845487,0.7178503490031239,-0.6131505577445828,2.363699415430349,2.9768499731749314,0.0007670313965904184,-532.420299999998,25.0,1.1427750239797156,1.6509293114418302,-1.3716868059165874,4.199203111035582,5.5708899169521695,0.0018765474740846779,0.0,gwend_harad_lalaith,0
126,0.6756456159523809,1.248319016721149,-3.21861539,4.97489484,8.193510230000001,0.0011358885449347812,63516.4994,-0.0041189457425736655,2502622.3300000005,607440603.9232574,14,5.0,0.41417203899218313,0.6634858895775667,-0.17387672898268317,1.6489775755898048,1.822854304572488,0.0006269858417694618,16.16889999999694,8.0,0.2330501333222764,0.6224808067399,-0.23332180336096336,1.7235891898637195,1.9569109932246829,0.0008888285447623066,-115.87750000000233,24,0.8087294766125345,0.9792247863575662,-0.44351097597418015,3.0423904440770655,3.4859014200512455,0.001243216308832339,94.3188999999984,30,1.0744120012234577,1.108387344840242,-0.8666735685975345,3.273521558007807,4.140195126605342,0.0010853238137590187,94.3188999999984,30,0.4553631219288152,1.0431402412813018,-0.901562758097452,3.4892616982459024,4.3908244563433545,0.0009338172341244798,118.57229999999981,29.0,0.6601311598434879,1.8806286255904179,-3.2905544646474407,5.0860884086288785,8.37664287327632,0.0015868351367529267,0.0,gwilwileth_cair_tavor,0
85,0.6311419921176471,1.3511685241065212,-1.87013685,5.51784845,7.3879852999999995,0.001233168318123081,62666.3567,-0.05897683995695373,-2328207.3299999996,39475968.12123491,7,9.0,0.10254373861547086,0.32419274211755333,-0.4653932347850862,0.6094660619597397,1.074859296744826,-9.166022488807085e-05,-104.45299999999406,6.0,0.16659957605853729,0.29577541188938966,-0.3145854967504575,0.5149044017846252,0.8294898985350827,0.0006293552481860458,-38.4826999999932,20,0.5110450987092738,0.7160006437793333,-1.0930979731645583,1.7170985232474238,2.810196496411982,0.001138621638216861,19.24140000000625,19,0.43309519842507865,1.1003549267772128,-1.9138573926463829,2.6600719106666313,4.573929303313014,0.0014649071571307378,46.729000000006636,17,0.6884064382448645,1.207527837840683,-1.6034962518964384,3.3615673856200146,4.965063637516453,0.0014212004674220634,0.0,14.0,1.7830718279929378,2.5164920793015355,-1.9503537416603163,5.754528803799613,7.704882545459929,0.002577195179418343,0.0,hadhod_ram_calad,0
120,0.34160237416666667,1.059576723369113,-3.20798926,4.29130356,7.499292820000001,0.0012790186803783873,64112.3753,-0.025429047520297555,5160980.260000001,202948117.02104175,2,11.0,-0.17167096790338982,0.859994024315422,-1.4794198213221803,1.9206522551534573,3.4000720764756376,0.0009805578475235344,-73.60149999999703,6.0,1.1934357615731108,0.9484985445360229,-0.10443337975729046,2.308454899110254,2.4128882788675443,0.0024149199199324633,-97.02019999999902,26,0.6641121211127076,0.9203168730865399,-0.7027913955095607,2.249334857075945,2.9521262525855057,0.0012675892385904481,-133.82099999999627,35,0.26510313561712606,0.9734367500880629,-1.4858983260735477,2.3405507392668796,3.8264490653404275,0.001341885681955598,-130.47550000000047,29,0.18965966746345203,0.8913160308685155,-1.8355989254236058,1.8043035263725764,3.639902451796182,0.0011011953454892246,-103.71130000000267,13.0,0.4381697546940787,1.8529231083138564,-3.29058342388975,4.401789163538244,7.692372587427994,0.002049014618321368,0.0,hal_alae_suil,0
136,0.6878945663970587,0.9862002843630383,-1.83411687,3.95747323,5.7915901000000005,0.0008093795850365918,62583.9705,-0.12106175042300275,-0.001503868431376584,0.012422222575663857,13,8.0,0.3035820149690772,0.6687415266570313,-1.042195610488112,1.2592886370392748,2.301484247527387,0.0002759356902853048,693.7528999999995,14.0,0.1628964962441267,0.3459602574318819,-0.5745763958307163,0.7077614582695797,1.2823378541002959,0.00032398829791226055,690.8007999999973,39,0.5622615483702885,0.8813689341020041,-0.6240682524699522,3.56229839919116,4.186366651661112,0.0007827434411288714,-123.98990000000049,36,1.1728384449635034,1.1411249345348082,-0.3680337246537753,2.8560321216754954,3.2240658463292706,0.0013042159223414804,11.808599999996659,24,1.315183166807943,1.340530546011455,-1.4418047128739286,3.232888298138048,4.674693011011977,0.001403170965738431,85.61209999999846,15.0,1.5909400866550074,2.0128794093519637,-2.188905464615977,4.7230004373813115,6.911905901997288,0.0021188525322004327,0.0,hast_eryn_ah,0
151,0.3546302521192053,1.0910156205388013,-2.3167597,6.08999939,8.40675909,0.0003535688258882586,62901.3747,0.0008094673379474358,0.1560055126015334,192.4883401182188,7,12.0,0.1594034606333173,0.31754845658855857,-0.48641572745662515,0.6410614709029991,1.1274771983596243,-0.00015066443916157468,-663.8378999999986,9.0,-0.01891750203846531,0.17556881312701283,-0.26274435870894197,0.21738867140971022,0.48013303011865216,0.0001098669073325275,-715.2618999999977,31,0.16777316733870962,0.6642412624874471,-0.466826045630345,3.444519342275587,3.911345387905932,0.00032208303167024664,18.699699999997392,41,0.5008778000034734,1.1579286195837468,-0.9000680196278922,4.638020315983364,5.538088335611256,0.00038120299285282537,11.687299999997776,37,0.4092535937254933,1.391350603741804,-1.3020266687634237,6.286620568618355,7.588647237381779,0.0003292263903986917,0.0,21.0,0.623065020465131,1.4812071042875221,-2.3764079141448837,3.818106465591178,6.194514379736061,0.0007485028422410745,0.0,haust_vin_uan,0
80,0.30884684625000003,0.9427474136635688,-2.95440498,2.30180733,5.25621231,-0.00022892085375644146,64206.4389,-0.0003347722099316625,0.0016780680264666917,4.9976382107626405,15,8.0,-0.20738315385079537,0.5408813235372679,-0.7898432375860908,0.8249211659514198,1.6147644035375106,-0.0005209327805337742,-307.9771000000037,8.0,0.6016443214674523,0.8353636385325555,-0.7188251808277387,1.5410931588528083,2.259918339680547,0.0004177116235981134,-391.699099999998,22,0.5229023717287574,0.5963831775682896,-0.3573221187331254,1.5408729443430431,1.8981950630761686,-0.0003816170845556768,-430.5699999999997,15,0.8336129972737741,0.6849818588386297,-0.20643362080645894,2.1649809008690117,2.3714145216754705,0.0005005986625626578,-385.71889999999985,12,0.40782494595252045,0.6050134081822912,-0.8683303625855177,1.2188699923384518,2.0872003549239695,0.0007608275047018866,-364.78839999999764,15.0,-0.437868935717112,1.4352832690959691,-2.997160681934797,2.3351187374675066,5.332279419402304,0.000554094002322861,0.0,heleg_agar_melethron,0
115,2.491518702434783,3.6208677324512486,-4.97539299,10.31888265,15.29427564,0.0056522230470993085,62959.361,-0.010858554856898016,-898991.9600000001,82783500.0464092,24,6.0,3.766665048313254,1.6731772872721613,1.331485374681762,6.5154606861007505,5.183975311418989,0.003189804534815105,-7.033100000000559,11.0,3.501993313688484,3.3701051882728197,-4.61005193207182,9.218026781370837,13.828078713442657,0.00559813609234698,0.0,28,4.548626990070572,3.7947035214585334,-4.452422265544927,11.369796026273917,15.822218291818844,0.005995419206793518,0.0,28,2.7083210291138196,4.309005702434766,-4.8582358409171995,10.556542673956047,15.414778514873246,0.007356691200258737,-9.377399999997579,22,0.7385573397768561,3.9708110492788116,-5.25082313341937,9.745599025681999,14.99642215910137,0.006814825796928677,-23.443499999993946,20.0,1.6885434137517883,2.7748024320481885,-3.5743380731761625,8.127315097420674,11.701653170596837,0.0037229446516305713,-621.2520000000004,helegnen_idhren_hul,0
157,0.23127912006369428,0.9294257493783753,-2.40645766,3.9908194,6.39727706,0.0007506907415521514,63437.2314,0.0005521001105148605,2217614.9499999997,4009427783.219395,4,24.0,0.32608442191277226,0.6726899766537026,-0.5640303970275807,1.5298578500064084,2.093888247033989,0.0005213502882634365,156.12920000000304,24.0,0.4407126046705366,0.5930022720876589,-0.46851324819101087,1.8822565301673393,2.3507697783583503,0.000679960467480337,391.64620000000286,41,0.15901649175744773,0.7713555864149413,-1.0902750037220807,1.8234567251774167,2.9137317288994975,0.000857027670099551,156.12920000000304,38,0.20232112559507104,1.0895246025535725,-1.7143796477869693,2.349805849511051,4.064185497298021,0.0011035422629145676,156.12920000000304,16,0.09041297338179452,0.7760361482256833,-1.6004673746044928,1.4770023787959006,3.0774697534003934,0.0006490834788366767,-685.3806999999942,14.0,0.2949994544135592,1.8024952908333376,-2.4548119285421683,4.071009114607691,6.525821043149859,0.00028653287036645506,0.0,helegnen_tachol_corf,0
178,0.5725454455056179,1.9236727410453864,-1.70512348,10.46283044,12.167953919999999,0.00087436776317991,63607.8055,0.0026577412517178574,-0.061369766364317166,23.0822635804312,10,17.0,0.03832628555019101,0.2973815495998818,-0.5656668572090898,0.5899893649367502,1.15565622214584,-0.00020882516595613777,-1425.694500000005,16.0,1.090256577102217,2.635598482536416,-0.2868763837918277,8.161833775429752,8.44871015922158,0.0016691570563404517,-6.451100000005681,35,0.9570399487268848,2.3844082484509483,-0.3351736937999897,8.922686847678358,9.257860541478347,0.0013432575332408766,12.90219999999681,37,0.9290691626965281,2.661310740768611,-1.5644928107214187,11.023745725864766,12.588238536586184,0.0012387333532266165,0.0,42,0.457288007994736,1.5845236914820717,-0.9717065984914872,7.686889928941225,8.658596527432712,0.0007880149834035978,0.0,31.0,0.09751415415845303,1.076902041847324,-1.7567737551370766,2.3956096089676895,4.152383364104766,0.0002274778322593187,10.751799999998184,imrad_lebed_corf,0
134,0.44557142985074627,0.9692416822215189,-2.17628142,5.29209137,7.46837279,0.0003735554660486922,63855.1612,-0.013622950086795803,-0.03637402602634973,2.669859019933072,2,12.0,-0.10801772593148933,0.6231096512035622,-1.089785805199682,1.4608507732590155,2.5506365784586977,-1.9971432088185806e-06,-755.6388000000006,16.0,0.39085830432888435,0.29606364433524535,-0.46839364817995666,0.9644759063142556,1.4328695544942123,0.00032832483787763073,-56.67290000000503,32,0.504871030560559,0.5172234722542968,-0.12360680170414126,1.5256830472608252,1.6492898489649663,0.000278624878412834,0.0,32,0.6409496174413091,0.6814818813485081,-0.7640095959822086,1.8888865341807597,2.6528961301629685,0.00033718096185807227,-13.493600000001607,26,0.6013166456712058,1.160276192620697,-2.3383798191386584,2.831315922470221,5.16969574160888,0.0004091972267661365,24.288399999997637,16.0,0.5414136276543589,2.1879780410262137,-2.24366081168809,5.60515122037024,7.84881203205833,0.0010412329403353471,0.0,imrath_gaurwaith_mil,0
153,0.4769692435947712,1.2408604018848248,-3.00536235,4.42305647,7.428418819999999,0.0013829893034746008,64528.4352,-0.0019910413395175072,0.0,0.0,6,11.0,0.0662600930870918,0.8736306164352644,-1.627038626807421,1.2782665697713655,2.9053051965787864,0.0011174991042325285,-543.8234000000011,15.0,0.32204723318686646,1.096486848180394,-1.2058031394035944,1.5432553119077184,2.7490584513113125,0.001398049299503867,-754.3357000000033,41,0.757041144857374,1.2713000215878691,-1.2439666970694345,4.753817270836931,5.997783967906366,0.0014761707222432892,0.0,29,0.3002774441916516,1.1879675569019523,-1.6482630018661888,1.9863136177732434,3.6345766196394322,0.0014653446884983915,-798.1923999999999,29,0.40529808874342393,1.3154468347249437,-2.4172901349491935,2.4485397092140144,4.865829844163208,0.0015626210870665666,-499.9666999999972,28.0,0.7207023877746933,1.5937943888177648,-3.1032505528781344,3.2028146079272393,6.306065160805374,0.0014813832283785036,-418.10080000000016,in_hervenn_malad,0
166,-0.4613358541566265,1.7820981745058093,-3.78454784,3.78995144,7.5744992799999995,-0.0012610577769006112,61947.9162,-0.0010678225994989739,6498452.029999999,6080009940.888454,13,13.0,-0.6309992977158136,1.0466876658124942,-1.6423993972478015,1.8468022063245586,3.48920160357236,-0.0010945372597632199,31.555999999996857,12.0,-0.30738867529117075,1.6951535207529178,-1.9786464374425345,3.109797715321368,5.088444152763902,-0.0014193086256374372,31.555999999996857,38,-0.4356541227730122,1.816377317160236,-3.077751738185163,3.906833396722174,6.984585134907337,-0.0011958310721735218,49.96360000000277,40,-0.08365305973760688,2.0602870627567365,-2.946825207721751,3.9547009248994716,6.901526132621223,-0.0014917544393747385,0.0,37,-0.6210992898609604,1.893852676446984,-3.901341787144813,3.5837640447577788,7.485105831902592,-0.001221041753890211,105.18650000000343,26.0,-0.9669568312064795,1.7888704039300731,-3.826395730131193,3.5297276917582585,7.356123421889452,-0.0013386451838321449,39.444900000002235,lain_bronwe_tamin,0
170,0.773181267235294,2.8624762655078286,-6.11195383,18.31230472,24.42425855,-0.0005766028802333918,63460.9409,0.0022609842253327986,7.763400377694997,3432.119592501929,4,13.0,-0.0028253474178941674,0.33114593230214157,-0.6553744353186804,0.40599531648197773,1.0613697518006582,-0.0002029611008627409,870.5299000000014,17.0,0.4068668169983769,1.6185650055920047,-1.368222186082774,6.677670847534234,8.045893033617007,-0.0002418477899687539,14.578199999996286,42,0.861063695234568,3.6156306055140406,-1.6904387302804378,19.68171806921666,21.3721567994971,-0.00046142067448733684,0.0,43,1.1088997584102467,3.306465009439099,-1.2527034743384549,18.044830540899635,19.29753401523809,-0.0009263973267213143,0.0,33,0.5121034776517202,1.572261197873735,-1.6246937331914058,6.767518121745018,8.392211854936424,-0.0006044557366389494,29.156499999997322,22.0,1.4185939706042776,4.176033792323173,-6.311027388132793,15.458276401691759,21.76930378982455,-0.0005477959783182167,2.0826000000015483,lain_gilgalad_pess,0
182,0.5047880218131868,0.8011037367535335,-2.53020077,2.71331663,5.2435174,0.00034418861386347,63115.5165,-0.01621745792742037,-0.002686955452423072,0.1656726838302096,24,18.0,0.4620341492565517,0.6171884880915811,-0.3194615852342878,1.6765716375494002,1.996033222783688,0.00023641423236570201,-22.415499999995518,14.0,0.5529016128878002,0.4936584369476046,-0.33966209366657335,1.3317960336736734,1.6714581273402467,0.00039313320886355286,-16.811699999998382,44,0.585249799150657,0.7846346613883615,-2.6460313389788044,2.7545545552084,5.400585894187204,0.00039664093853570106,-187.72999999999593,44,0.5240140280643453,0.5700676504629353,-0.8357389660440366,1.8233762055167522,2.6591151715607886,0.00029821690240137516,-14.009699999995064,34,0.6555399531167241,0.9333651066012827,-1.022558258809536,2.781637141841676,3.804195400651212,0.00061308680935048,0.0,28.0,0.30116222898423206,1.2122949332711417,-1.87443548927399,2.498398118357141,4.372833607631131,0.0001193747983159682,1056.3315000000002,lam_gwanur_lin,0
158,0.4750914760759493,1.0988829778146765,-2.18692935,3.90242612,6.08935547,0.0007336706492113452,63703.1441,-0.05952428615615945,0.0010686012234224036,0.01795205520926049,16,13.0,-0.12651398702462247,0.19697794727404544,-0.459609611516519,0.30361657745754755,0.7632261889740666,1.2905370744182107e-05,-1171.8433000000005,15.0,0.04397963783633219,0.2888586549905812,-0.7352099906569755,0.47816137921872665,1.213371369875702,0.00022815590415878204,-378.55839999999444,41,0.4290488107674142,0.6124978319341001,-0.6913810395018559,1.5891500979436162,2.280531137445472,0.00036625457641220393,-48.2239999999947,30,0.588014494557589,1.0687439536358088,-0.8436267040525866,2.37999182876015,3.2236185328127362,0.0011243620042193723,-45.8127999999997,32,0.6227173817264342,1.2741116243954498,-2.221041591359766,3.080181402014553,5.301222993374319,0.0009484612783554542,-84.39199999999983,27.0,0.8794510191743043,1.8010743760118246,-2.243234900458484,4.002899530725483,6.246134431183967,0.0018969078456407586,0.0,lam_lathron_talraph,0
87,0.34892915931034485,0.7174439455603233,-1.75429061,2.89389641,4.64818702,0.0015696571966497734,61449.9871,-2436486.88,0.005061751219190993,2.0774793661884676e-09,3,9.0,0.39525359631699186,0.8323354274893722,-1.2428650495631135,1.455109730819039,2.6979747803821525,0.0033736781578287793,108.4861000000019,9.0,0.6744350518749292,0.7618133233803153,-0.4054165392594333,1.5699316111892243,1.9753481504486576,0.0027903744422612497,371.1368000000002,21,0.4794851450191857,0.6606064983098573,-1.1683251292220123,1.3892961508049742,2.5576212800269866,0.002746158514461073,376.8466000000044,15,0.3415353399813631,0.45336379490230305,-0.4736239891037088,0.9346807123989038,1.4083047015026127,0.0020483751322256283,3.8064999999987776,21,0.25518200582395467,0.6961145086475037,-1.7699022342846331,1.4505329922227936,3.2204352265074268,0.0016123342057981652,0.0,12.0,0.8209965293353153,1.641777911475799,-2.0208847134607266,3.333672872653565,5.354557586114291,0.00131099446783338,0.0,laug_imrath_gaur,0
